track_id,duration,release_year,us_popularity_estimate,acousticness,beat_strength,bounciness,danceability,dyn_range_mean,energy,flatness,instrumentalness,key,liveness,loudness,mechanism,mode,organism,speechiness,tempo,time_signature,valence,acoustic_vector_0,acoustic_vector_1,acoustic_vector_2,acoustic_vector_3,acoustic_vector_4,acoustic_vector_5,acoustic_vector_6,acoustic_vector_7
t_b1a39a83-7448-4aaf-a62b-88263bb07464,217.4666748,1954,96.77411007,0.957826793,0.27007705,0.235167474,0.256080896,4.931231499,0.019930018,1.057083249,0.000107879,0,0.093053661,-25.43799973,0.138339922,major,0.911013246,0.035441034,80.75099945,3,0.073950998,0.067860499,-0.766328216,0.131167278,0.748403549,0.359777361,-0.476936817,-0.121881753,-0.770377338
t_e95f7931-80a4-403d-bdfe-7412171a133c,188.0800018,1969,98.94423382,0.10602662,0.829084158,0.856694758,0.844327867,12.94121552,0.49789834,1.024914503,0.032253787,0,0.116200723,-9.878000259,0.359890103,major,0.458793163,0.224840716,132.3959961,4,0.965190589,-0.465027571,-0.219681755,0.165044844,0.41252622,0.427935869,0.038017631,-0.124307498,0.110959761
t_dfa6ca44-efa8-4f2f-88f5-23056a817fcb,352.706665,1967,96.27468793,0.848223329,0.438372195,0.61181289,0.499020904,10.32767773,0.467692614,0.958113492,2.53E-05,0,0.671308875,-11.64599991,0.262188524,major,0.794936657,0.100011729,180.3730011,3,0.738330126,0.076712728,-0.607321978,0.095075376,0.339541554,0.572930098,-0.086685345,-0.415466517,-0.382170558
t_d4c3bf5b-c0a7-4430-ae9d-ab18dc87226f,145.7466736,1964,90.47704919,0.612113655,0.556479573,0.554787517,0.649068177,8.1102314,0.761578858,0.951107681,2.81E-07,0,0.23923403,-5.388000011,0.368686855,major,0.621787488,0.028112089,98.13400269,4,0.943539441,-0.1720566,-0.431484729,0.274664402,0.359351248,0.521761835,-0.071702234,-0.38190636,-0.394756705
t_081b1a84-adb0-443d-b6a4-42e38a34d4d9,190.9199982,1972,93.59389791,0.600511551,0.514831007,0.495028973,0.595382452,7.369504452,0.196317375,1.034655213,7.64E-08,0,0.078785136,-14.31599998,0.254826248,major,0.676719308,0.026277263,96.69200134,3,0.433897167,-0.014771182,-0.30313313,0.348017573,0.216663375,0.471425354,0.01291603,-0.245552883,-0.549919665
t_cd1afa86-a52a-401b-9ef8-a1510cc21a35,265.9866638,1990,96.54941402,0.138685167,0.45038107,0.439339966,0.573640108,6.954451084,0.743387938,0.990330875,0.000174543,0,0.110172801,-7.164999962,0.66329968,major,0.257488549,0.03286868,155.878006,4,0.924238265,0.224809378,-0.012620082,-0.280198008,-0.472941548,0.559010088,0.182519406,-0.461503386,-0.301477253
t_9848e630-cfac-4189-b8a6-6c0ad80a5c32,333.0400085,1990,94.87163556,0.076687247,0.507764935,0.539890051,0.69441092,8.279619217,0.614185274,0.983664036,0.058222517,0,0.133170843,-14.20899963,0.770569623,major,0.171054423,0.039954007,132.1679993,4,0.559113026,0.02517334,0.001415035,0.136383161,0.014154355,0.599455178,0.067010552,0.088210776,-0.295319825
t_7edf38f4-33cb-4f5e-be77-486bf5420f0e,285.3999939,1981,90.02709416,0.014703795,0.623057842,0.632643759,0.689275086,9.036067963,0.698056281,0.945695519,0.021494102,0,0.126693919,-10.85499954,0.602888107,major,0.280992955,0.028551387,136.4199982,4,0.892460108,0.088336371,-0.036028359,0.102596641,-0.063943617,0.54297924,0.052136138,-0.074928977,-0.432693839
t_05106afd-9c55-4dbf-bfed-f8f8a365063f,142.9866638,1967,94.67482064,0.536260724,0.388732433,0.431540817,0.522402823,7.333823681,0.225397184,1.029826999,6.02E-08,0,0.455090582,-12.64700031,0.224137932,major,0.666909873,0.030650748,113.0950012,4,0.521457791,0.077485204,-0.43159768,0.187259242,0.45966503,0.509933412,-0.247213975,-0.111940153,-0.935820997
t_505fcbe4-3e8a-414a-9165-0184e6507248,172.6000061,1964,93.16279461,0.220503837,0.429126322,0.406789452,0.524013638,6.562878609,0.676182151,1.000753403,0.000480113,0,0.088620216,-6.010000229,0.397058815,major,0.453960359,0.028880695,137.878006,4,0.898090601,0.045390565,-0.237236559,-0.225999162,0.234049723,0.580697238,-0.169070289,-0.054602187,-0.527152538
t_40ecdb1c-832e-4837-8e8a-813fe4aeee7f,260.0228577,1980,94.49199856,0.84804666,0.397958815,0.36918962,0.445260048,6.174528122,0.287462145,1.035381317,1.45E-07,0,0.26916495,-14.72700024,0.310986966,major,0.772632539,0.033925597,140.9669952,4,0.469866455,-0.156530231,-0.548436463,-0.056532908,1.120923042,0.149405524,-0.104448825,0.886404335,-0.344138384
t_2c4b4ac0-1243-419a-b235-5d66b2152278,226.8266754,1977,90.47333546,0.199252412,0.273395628,0.269881397,0.446626723,5.561349869,0.489960074,1.026180029,3.04E-05,0,0.211403027,-8.211999893,0.450526327,major,0.413293391,0.027522499,146.2259979,4,0.183796436,-0.160049707,-0.104783706,0.420195222,0.154040456,0.093496621,0.03325218,-0.137736261,-0.361168325
t_e9400b03-79ef-4406-b08b-87e552513507,246.4914246,1985,90.45420066,0.67454958,0.637335718,0.71787411,0.751792848,10.99915695,0.902049661,0.840004265,0.377590209,0,0.093742557,-12.5,0.450980395,major,0.614995778,0.284992307,140.8430023,4,0.505665898,-0.330048472,0.043274105,0.202380195,0.291365832,0.041504886,0.022176987,0.302404583,-0.043916177
t_26802301-6a14-4e6b-9425-060d61eac269,342,1976,96.90229895,0.869874358,0.366589785,0.506864429,0.350128233,8.751792908,0.496360391,1.018104672,0.917902291,0,0.10900984,-12.125,0.340402961,major,0.771929324,0.057988912,185.423996,3,0.386534661,0.384854913,-0.676037252,-0.137213409,0.586050153,0.103792354,-0.180956379,0.265491277,-0.025208129
t_f55d41df-e838-402f-9bdb-fb5934984454,305.2000122,1986,93.63510441,0.029570634,0.409028709,0.397394627,0.528353035,6.582406998,0.601095736,0.991219819,0.010503698,0,0.226984784,-12.37800026,0.555900633,major,0.314721048,0.036406867,145.0480042,4,0.379524499,0.00570888,0.193543881,0.201658726,0.017040791,0.423093498,0.052852862,0.370189995,-0.195162654
t_de08b30d-e3bf-4269-b3d6-2caa1110425d,308.7600098,1981,96.1093553,0.326326221,0.535992682,0.596847653,0.654767692,9.147942543,0.517828405,0.989439487,0.001798997,0,0.092503771,-12.47099972,0.307870358,major,0.541078687,0.054322448,96.14299774,4,0.831102729,0.02165715,-0.343305439,0.410512567,0.243860349,0.016657196,0.035233315,-0.13568975,-0.217749298
t_fbb40ed3-f211-4c00-9d94-b0cddc6a7300,184.6666718,1971,95.87578103,0.004680048,0.351017058,0.340645701,0.428176969,6.105817318,0.957520068,0.914601743,0.869308233,0,0.43863529,-3.440000057,0.462222219,major,0.380280703,0.104925983,163.197998,4,0.918627441,0.191720575,-0.230746672,-0.06573341,-0.102659747,0.544519126,0.062273137,-0.349410683,-0.174996361
t_e0ad7f72-a174-4000-b9dc-f20fbdd4fdab,239.7333374,1986,97.03755664,0.037931468,0.513042748,0.465269834,0.602812588,6.813714981,0.815141916,0.948834419,0.402400225,0,0.072799794,-11.59200001,0.965591371,major,0.036212899,0.032123487,138.1260071,4,0.929340839,0.151999488,0.054841392,0.044274591,-0.272895932,0.360415787,0.150905669,-0.128338501,-0.150753587
t_e103ac2e-48a2-436c-8e18-8bc7089203bf,199.4400024,1989,99.10163557,0.925113976,0.438091844,0.419053853,0.608585477,6.701287746,0.214303091,1.04475081,2.57E-06,0,0.113589868,-14.12300014,0.463276833,major,0.75627625,0.030363139,123.0309982,4,0.237201765,0.116285682,-0.15903382,0.178412721,0.035437297,0.541809499,0.018456802,-0.335051239,-0.901437998
t_a9f76a0e-a522-412a-8dd4-4365ac9cfca7,218.3733368,1988,93.35990868,0.846862912,0.4194296,0.492888629,0.525245786,8.146037102,0.307580948,0.998425961,0.001196233,0,0.297894388,-11.67099953,0.306451619,major,0.774011016,0.172716692,119.8860016,4,0.223201647,-0.034025513,-0.262412131,-0.257929564,0.234860584,0.186790064,-0.248011634,-0.157199919,-0.260350764
t_4f017444-edad-4072-82c9-2c9c10565b10,192.9600067,1983,97.51115796,0.043650106,0.562786043,0.564315557,0.609782875,8.236069679,0.857117593,0.980953515,2.68E-05,0,0.355016708,-7.236000061,0.438144326,major,0.398489088,0.029940147,142.9069977,4,0.947287977,0.064209744,-0.186091453,0.036824685,-0.049209472,0.57017982,0.027263623,-0.310370922,-0.421078503
t_c6a0fc23-f727-4632-a53c-7f9e76278caa,189.7599945,1966,92.13404265,0.502837539,0.573085248,0.584024847,0.701436937,8.529133797,0.596983016,0.927816808,2.39E-09,0,0.721235752,-12.06900024,0.481375366,major,0.510792077,0.045270074,132.0469971,4,0.896177828,-0.02683725,-0.470959842,0.071584687,0.350462019,0.692862809,-0.162120506,-0.309974849,-0.519307613
t_93533930-b578-40c4-84cc-7f448ae17b9c,199.3999939,1986,97.50489014,0.654572845,0.563592911,0.52531743,0.623869538,7.457307339,0.130209684,1.053453684,4.45E-07,0,0.139219433,-19.43400002,0.440298498,major,0.608987391,0.027937662,93.46499634,4,0.267928004,0.168950826,-0.099604174,0.306212097,-0.032595057,0.332702786,0.050994109,-0.219815716,-0.871346235
t_cfcae647-1769-4dbe-ae76-e2345111989a,173.8800049,1969,93.50697021,0.385450244,0.543107927,0.547504842,0.572757721,8.098255157,0.577693701,0.965064168,2.69E-06,0,0.613224626,-11.78499985,0.339393944,major,0.540819883,0.054785412,139.8919983,4,0.894681811,0.008038783,-0.427799523,0.095145568,0.147788137,0.784903169,-0.037190296,-0.51837939,-0.581222236
t_a42eb781-3693-4af4-a15f-0b531f9fdcae,141.6933289,1967,92.21525259,0.988171935,0.630308092,0.712252259,0.633044541,10.92528629,0.120902143,1.025801539,0.833887458,0,0.060674705,-20.9109993,0.1953125,major,0.90111202,0.12175478,129.5630035,4,0.574499071,0.542638361,-0.842841446,-0.47669521,0.736394823,-0.095746681,-0.746761501,0.372499079,-0.604825437
t_cddc585b-7716-4224-8b1b-306f6efbb6fe,60.30667114,1989,91.50875895,0.976670504,0.269364208,0.250603557,0.353926927,5.250136375,0.064656146,1.038752556,0.020314185,0,0.633016586,-20.5189991,0.232876718,major,0.878169537,0.037223969,81.82700348,3,0.158374265,0.629075944,-0.922926724,-0.776351213,0.765918136,-0.140312597,-0.979968131,0.371344775,-0.796800613
t_594cef31-47d3-4874-8aae-d9aa7b57004a,245.1066742,1962,97.79828942,0.046786554,0.370812505,0.363516599,0.49735418,6.329580784,0.70685643,0.958598733,0.02611056,0,0.349108458,-10.25399971,0.284090906,major,0.507304072,0.055962235,123.663002,4,0.859114408,0.06940534,-0.360644579,0.093711369,0.202066705,0.735375166,-0.085534096,-0.32281819,-0.749240816
t_27ca24e3-283c-4388-8d1b-cc57db42a928,203.2666626,1969,96.33668747,0.306030959,0.671934485,0.707630932,0.742462456,10.26667881,0.459301412,0.982636213,0.034999542,0,0.08815442,-12.69499969,0.279151946,major,0.553749442,0.041934609,99.55799866,4,0.693522871,0.002526846,-0.492051482,0.154391289,0.239977971,0.562436521,-0.027392128,-0.461372435,-0.362698376
t_817adbef-e6b2-446a-8042-ab60f5c797f7,152.6533356,1986,96.5159856,0.4270733,0.557490528,0.536246181,0.572611392,7.736522198,0.500808001,1.022458315,2.29E-08,0,0.147147387,-7.892000198,0.29842931,major,0.58077234,0.048929941,87.89399719,4,0.702677071,-0.426703334,0.057566859,0.280291438,0.750306368,0.72704047,-0.178802013,0.770348012,-0.077942796
t_ae5bcca3-9ab0-45db-9c42-0b62e7e4c62d,205.5866699,1975,94.91253808,0.000327078,0.452208996,0.429764509,0.363598168,6.76204586,0.77864933,0.949788868,0.003240134,0,0.304885626,-9.046999931,0.273333341,major,0.51383096,0.051970292,159.3500061,4,0.849195182,0.037883814,-0.265790045,-0.080252685,0.029092733,0.634993136,-0.016719973,-0.37084043,-0.279769421
t_2aeecded-5061-47d7-81e3-cfe8293f9d79,166.0266724,1960,93.38991609,0.579692841,0.413667202,0.468988448,0.449496686,7.77717638,0.285753608,1.015721202,2.33E-11,0,0.23510024,-14.68299961,0.158450708,major,0.722581804,0.066661574,100.9300003,5,0.604033113,0.123237886,-0.762337327,0.088075005,0.724643707,0.378026307,-0.484238744,-0.140727922,-0.605225444
t_1cb6565e-7de3-47dd-9bc9-c4702b016d90,220.7866669,1990,97.71982176,0.008683015,0.484830707,0.421853244,0.495624065,6.257332325,0.955112457,0.901930571,3.62E-08,0,0.24613677,-6.09499979,0.247813419,major,0.531911671,0.044261452,107.1299973,4,0.680517197,0.165703028,0.211109146,-0.501479268,-0.439691663,0.696756482,0.087750062,-0.300257981,0.25735575
t_687390ef-a04b-48c3-ab6b-8aa460a49acd,161.4133301,1966,94.39215563,0.851487398,0.341442376,0.295472771,0.496057153,5.341908932,0.581917167,0.996552169,0.000320351,0,0.065131836,-8.234999657,0.427983552,major,0.725339115,0.026151909,104.9950027,3,0.448807657,-0.058538299,-0.384204954,0.092610061,0.477565944,0.614452958,-0.269233316,-0.037461486,-0.693023562
t_83fa6250-ceb7-4102-be3b-10cbf2bcd2a6,318.2797241,1978,92.73383044,0.274602652,0.385284543,0.373596579,0.470049292,6.376480579,0.667920649,0.977287114,7.21E-06,0,0.375132263,-7.263000011,0.251948059,major,0.563466191,0.071849406,83.86799622,4,0.627620637,-0.266225249,-0.270608693,0.493321925,0.258906335,0.097174421,0.011571999,-0.329600394,-0.283959389
t_12375980-b857-47e1-8728-9b8d75e0e805,241.6799927,1964,98.7652831,0.79566139,0.609031141,0.649992943,0.518851936,9.576346397,0.197321802,1.040348768,5.85E-08,0,0.214447245,-8.076999664,0.134426236,major,0.83135283,0.105991319,85.01200104,4,0.371367306,0.053653874,-0.788183272,0.186228737,0.60898906,0.504623234,-0.227497324,-0.38434875,-0.401303917
t_7818cc2f-9655-4166-a09e-e68a03d7a675,187.5599976,1977,98.81401195,0.255175292,0.648182929,0.606144488,0.692892671,8.18771553,0.164635584,1.045957088,0.000228572,0,0.116951965,-20.2159996,0.455598444,major,0.425139666,0.031832561,98.80500031,4,0.557275295,0.157917008,-0.153340384,0.237777323,-0.028933581,0.43029958,0.049871668,-0.211776122,-0.732908666
t_4240101c-e187-43d3-a0f6-a6639c3264c7,143.8000031,1973,91.93698809,0.721142173,0.443911284,0.380371839,0.568068326,5.882534504,0.444234341,0.96381855,0.000149618,0,0.128773347,-18.1989994,0.495535702,major,0.622306287,0.039248794,116.6930008,4,0.675710917,0.01621579,-0.444330424,0.140614942,0.36236909,0.584172249,-0.172713846,-0.170190841,-0.718388677
t_6ba176cb-5df8-468f-8673-9c1d3971a218,302.7999878,1989,92.98098581,0.155745551,0.454198897,0.466683358,0.683659971,7.409945011,0.680976331,0.99111563,3.53E-10,0,0.215875939,-7.907999992,0.561728418,major,0.328891069,0.035316393,112.0100021,4,0.525331318,-0.256724805,-0.065510131,0.479587018,0.160909638,-0.102107123,-0.016627062,-0.233036831,-0.336119711
t_8fc860ad-4435-423d-aea0-03e349fdd34d,193.9333344,1960,92.92275308,0.606734753,0.367146164,0.426612884,0.578301668,7.409094334,0.597681701,0.951765001,3.35E-08,0,0.100681297,-11.0710001,0.321022719,major,0.643869996,0.041729596,125.0469971,4,0.764087379,-0.067143649,-0.582146645,0.147829369,0.584888041,0.694985688,-0.281751961,-0.275918543,-0.756606996
t_8574e4d2-4e42-4801-94c3-d2ef51de87f5,185.7466736,1974,93.2415952,0.941083848,0.185262293,0.135760427,0.154654428,3.517793417,0.152768612,1.071744442,0.982232034,0,0.110494599,-16.71899986,0.109090909,major,0.916339993,0.038683191,63.22999954,4,0.067680173,0.455038309,-0.492499352,-0.320006669,0.22656551,-0.360586852,-0.192602471,0.15292199,0.165823951
t_9b827128-9313-4e3d-b16e-4ba002d4ae8a,327.5333252,1989,95.73813974,0.177150682,0.553059101,0.520657003,0.599658191,7.476328373,0.782233775,0.947964251,0.013178427,0,0.961190104,-10.54100037,0.322970629,major,0.494849026,0.03676299,123.8960037,4,0.889267504,0.091322511,-0.294026434,0.09509553,0.044500597,0.572479486,0.031634625,-0.344796091,-0.452299923
t_5d3c74dd-ec1c-4327-a2c5-fdb2ba17d447,426.1466675,1964,92.59215696,0.374864548,0.416894406,0.434645355,0.395354897,7.164819717,0.541338682,0.978457391,0.060119703,0,0.218226239,-12.16600037,0.110344827,major,0.6826455,0.049880195,93.94599915,3,0.610436797,0.365573734,-0.876012504,0.093632355,0.606611609,0.162761569,-0.274546921,-0.16115956,-0.244808838
t_9e82ebdf-dcff-420a-b1e1-fe68081f9b10,56.06666946,1965,96.59349146,0.715377629,0.612063825,0.766684294,0.74733901,13.28004551,0.508209825,1.034533381,0.276223898,0,0.15882878,-7.644000053,0.255813956,major,0.729923964,0.053475041,112.3209991,3,0.204437137,0.309729248,-0.327010423,-0.323837548,-0.015345852,0.430925608,-0.037826095,-0.133193702,-0.298243165
t_a368dfb8-f937-4387-bc33-94a67ba5b3c7,226.8666687,1986,95.36345492,0.18082121,0.410434753,0.391520053,0.580143929,6.46352005,0.558786631,1.040305614,2.98E-07,0,0.16820468,-8.868000031,0.597777784,major,0.311832517,0.030412855,139.9929962,4,0.318402499,-0.241461769,0.159429446,0.290566117,0.463248998,0.458107293,-0.020642139,0.795724094,-0.193043083
t_07a71f0a-12d6-479f-995b-6df36c66daaa,236.9828644,1979,95.54657937,0.082155429,0.23755239,0.291965872,0.278677136,6.172327518,0.406615019,0.968581438,0.909429371,0,0.377792746,-14.86200047,0.17109634,major,0.588995218,0.121612534,184.3529968,5,0.511061013,0.36888501,-0.725628018,0.006988009,0.598510027,0.034799635,-0.401977211,0.115726493,-0.424153745
t_ead94ebe-8aed-4c38-a79b-8535b2488a89,193.8533325,1966,95.24537787,0.318080157,0.555850208,0.541718662,0.496828824,7.860321522,0.400219828,0.993592262,1.66E-08,0,0.098114073,-12.42300034,0.260089695,major,0.569491982,0.028519293,81.85700226,4,0.465918124,-0.042955305,-0.416852713,-0.046529163,0.428475916,0.684073269,-0.260974824,-0.122056663,-0.69383198
t_a0981d54-f1a2-4faa-97b2-980bbf2a78ad,143.3066711,1964,99.6997201,0.726972997,0.582623005,0.620137334,0.480047971,9.187286377,0.894954324,0.942268074,2.15E-08,0,0.822819591,-6.491000175,0.315789461,major,0.70591563,0.065123662,167.3269958,4,0.961566567,0.055804882,-0.402979404,0.031013707,0.291888952,0.80942136,-0.158875123,-0.319489956,-0.760179222
t_94e7f940-3489-4448-9ef0-083b592c241e,200.4133301,1988,96.46664878,0.953625858,0.582230568,0.71617651,0.64694941,11.68360424,0.039446265,1.046388745,0.003146837,0,0.107472494,-21.55900002,0.166204989,major,0.895716608,0.105123304,131.4179993,4,0.392039031,0.140772745,-0.714094222,0.14512977,0.628508747,0.376202852,-0.384502292,-0.17902717,-0.565674484
t_b045d8a4-2381-4dd6-a7b3-9bcc90f18238,162.6933289,1955,93.988229,0.837027788,0.697179914,0.757114112,0.796927929,11.38295174,0.24726367,1.020440459,1.10E-08,0,0.123166069,-15.77299976,0.390879482,major,0.731998444,0.057275541,129.1880035,4,0.847268939,-0.116638198,-0.412764281,-0.058846068,0.798613667,0.558033228,-0.404938012,0.490369171,-0.545999587
t_fa7faad6-6de9-48d5-8fbb-d19f9dcc8fde,211.7863922,1988,98.74616116,0.233038023,0.423272848,0.372400075,0.545492589,5.964159012,0.538437188,1.00362289,1.94E-05,0,0.151665598,-10.59000015,0.37391305,major,0.472383112,0.032939773,113.3830032,4,0.541620731,0.255531132,-0.1952613,-0.303845644,-0.144245252,0.600126743,0.028763233,-0.235463381,-0.364094496
t_d86b0c03-757e-474e-bc3e-57f9a158831a,167.9600067,1987,99.71404426,0.69840765,0.529292822,0.539087772,0.596372187,8.06741333,0.495825797,0.971526146,1.80E-07,0,0.192911059,-10.50899982,0.233128831,major,0.733438671,0.042579524,67.57900238,4,0.647475421,0.004656175,-0.303605855,-0.163335353,0.411190689,0.671889007,-0.263938814,0.116450846,-0.553832769
t_e0a06df2-f5aa-4d1c-814a-4928c3900464,141.1333313,1970,99.10841808,0.942639887,0.470508367,0.537630677,0.562309921,8.55493927,0.297993571,1.012373686,0.628322303,0,0.239030689,-12.21500015,0.221198156,major,0.864610374,0.040465847,104.7440033,4,0.672354341,0.104995757,-0.84322542,0.176451728,0.638208568,0.565377533,-0.219441831,-0.389065415,-0.439654052
t_dcff291e-31ae-4ee0-9415-09adc4aaccc2,190,1987,97.9509899,0.520174563,0.379981786,0.384014308,0.480255365,6.604882717,0.253720313,1.029874802,1.55E-05,0,0.108684897,-16.38999939,0.29838711,major,0.61759299,0.033658773,138.4060059,4,0.276466548,0.024346655,-0.13071385,0.363556117,0.100444101,0.457128644,0.022841463,-0.247777358,-0.692302763
t_8abeb4ca-b87c-4e87-9028-ea4c70dee7e4,235.0266724,1967,98.82278562,0.892470479,0.397445858,0.373621792,0.316482633,6.261813641,0.297184885,1.049574494,1.55E-05,0,0.367744058,-7.53399992,0.147410363,major,0.872757912,0.039255317,74.83200073,3,0.360972464,-0.282284766,-0.118526109,0.279868752,0.844261289,0.676253498,-0.330457807,0.795640409,-0.275630981
t_34a779d9-fa8a-4008-a42a-02d47ea729fc,200.1999969,1990,96.42674989,0.017516773,0.421768904,0.405391634,0.514074683,6.60765028,0.961477339,0.913339496,0.003193896,0,0.240788341,-5.972000122,0.436450839,major,0.398681879,0.064394228,142.9779968,4,0.655112505,-0.056269608,0.332291156,0.136162952,-0.086331263,0.724199474,0.117996,0.284415692,-0.077785745
t_638894d1-47d3-4aff-a79f-0bc1515c69bf,267.7999878,1989,93.18843206,0.010442913,0.374316305,0.321727157,0.555208445,5.4954319,0.685579658,0.920792758,0.234020337,0,0.064376004,-12.53299999,0.582125604,major,0.295574069,0.037053928,113.1549988,4,0.883254707,0.205006763,-0.127959847,0.025933599,-0.140619397,0.657495916,0.078388251,-0.337253392,-0.411310017
t_84ce481c-63e8-4aa7-9c13-8375bc8332e5,173.2666626,1984,95.78574273,0.572884381,0.349341899,0.276009619,0.370737165,4.752147198,0.384640813,1.021930695,5.26E-08,0,0.614874423,-10.21399975,0.227642283,major,0.679975331,0.026799265,95.24900055,4,0.316624314,0.011997426,-0.281869322,0.142361701,0.391390651,0.334465057,-0.267664641,0.099909328,-0.808460712
t_46e50f64-44ac-4001-bd08-b370eff1ad76,147.8000031,1963,93.16421963,0.110120744,0.622653723,0.642169774,0.744666934,9.251515388,0.786245346,0.953727961,6.20E-13,0,0.165274829,-6.723999977,0.472103,major,0.381314695,0.157651424,111.2789993,4,0.899053752,-0.077450976,-0.434446961,0.031489022,0.460104167,0.769160748,-0.223566771,-0.172147542,-0.604183912
t_8262e4c5-ea6b-41be-afc9-ac39c8d0df7b,299.4533386,1989,90.5632869,0.402341843,0.354010403,0.301576853,0.463828653,5.315614223,0.816063762,0.931095779,1.94E-05,0,0.489997983,-8.545000076,0.275210083,major,0.586173773,0.047305755,106.0319977,1,0.6107921,0.208859071,-0.334599018,0.14219752,0.107954398,0.378017336,0.024377061,-0.219504535,-0.359128743
t_1f68d69d-cbd4-4b17-946c-f93a08e1501d,204.2666626,1984,96.3213436,0.821527183,0.404286444,0.453386903,0.420757383,7.582944393,0.141507223,1.039847016,0.026026182,0,0.123431496,-17.49799919,0.252314806,major,0.78547442,0.047064275,155.2799988,3,0.222732201,0.770983458,-0.96098572,-0.720383108,0.670437038,-0.299950987,-0.834485531,0.338328838,-0.522580802
t_64e063cb-eb36-4a19-932a-f59a9e5c72c1,225.8000031,1989,94.07667822,0.132496998,0.399191767,0.380372465,0.457140356,6.36824131,0.558051586,0.971576929,0.00448975,0,0.169657186,-13.72799969,0.26631853,major,0.527183056,0.057883553,128.5019989,4,0.631862998,0.096449219,-0.106033213,0.34708795,0.000440138,0.214521065,0.041621812,-0.079469718,-0.623322725
t_7a9da1cb-44a9-4f22-9c03-6bbbb1d152a6,251.7599945,1974,98.58976946,0.887315094,0.328057736,0.277552962,0.465227097,5.120776176,0.244094968,1.012969375,0.925604463,0,0.159602404,-21.50799942,0.386117131,major,0.762948334,0.034609701,129.2559967,4,0.581856251,-0.001336445,-0.372925133,0.224411353,0.268864304,0.345171779,-0.036076907,-0.18272233,-0.420476019
t_ac8893f7-eb74-4562-bc14-8559b550026d,289.0933228,1979,95.05797032,0.013418666,0.729023933,0.745649934,0.764050961,10.5582571,0.63085413,0.96825856,3.82E-05,0,0.052518051,-8.901000023,0.347826093,major,0.461254209,0.102217592,100.4240036,4,0.86568433,-0.280085742,-0.196032673,0.422238171,0.174770296,0.076956399,0.07290744,-0.298801273,-0.070161156
t_6858d377-025e-49cf-875e-6f7445580045,241.1600037,1988,94.37717204,0.002253082,0.423728645,0.392190337,0.61646378,6.345141888,0.667890668,1.030632973,2.01E-05,0,0.163922906,-5.883999825,0.926540256,major,0.051968288,0.029082436,118.0189972,4,0.475042343,0.03711617,0.155035615,0.342346251,-0.098970652,-0.039789531,0.115118988,0.195806742,-0.182217017
t_d0f8f0f9-103a-4ae8-ab48-16d92f5b6c62,164.8399963,1979,98.98439005,0.051154152,0.568114877,0.528277159,0.657296479,7.467887402,0.812550545,0.989710271,0.000885763,0,0.104599476,-7.756999969,0.481343269,major,0.368525118,0.028691107,118.560997,4,0.770256698,0.106100336,-0.044642042,0.15181528,-0.179026708,0.469185591,0.101151951,-0.266898692,-0.525168538
t_6e79a779-ad38-4c09-bf6a-7a0557a88504,289.5866699,1973,93.52421196,0.022977302,0.389028788,0.384639472,0.415630251,6.537348747,0.507817328,0.987486839,0.04354994,0,0.171920881,-10.04500008,0.187620893,major,0.574668527,0.035296142,122.9020004,4,0.395716995,0.154631495,-0.204978988,-0.083081156,-0.096655808,0.616564691,0.020921063,-0.319407433,-0.361244082
t_192139d7-d157-41c0-bfaf-b09073966f6c,179.4533234,1977,95.10403733,0.241324857,0.749082863,0.821219802,0.867385566,13.05660439,0.489920527,0.995447934,0.001646301,0,0.25486207,-10.21199989,0.393491119,major,0.461568356,0.107308045,128.5859985,4,0.838089883,-0.267448783,-0.308824778,0.16151166,0.350688189,0.662325263,-0.001701925,-0.196187019,-0.168213755
t_74a7a658-1c05-4fbf-b903-8c88a8d2d4cc,230.0087433,1988,93.26647029,0.150050789,0.434598446,0.476597369,0.565315127,7.74648428,0.636833787,1.034006357,0.001146624,0,0.167787954,-6.517000198,0.661458313,major,0.261845082,0.031014651,171.7109985,4,0.619472921,-0.405120194,0.049223587,0.347963423,0.718231142,0.730955839,-0.188077345,0.71989423,-0.077482879
t_24133dae-51f3-49e6-bc09-273d50174a0d,247.9066772,1977,95.73376657,0.680324495,0.611785531,0.622812033,0.627281547,8.942801476,0.334013104,1.008596659,9.82E-07,0,0.552945852,-12.03100014,0.226361036,major,0.728477418,0.03160622,95.26300049,4,0.43138063,-0.115712032,-0.306488365,0.38595444,0.252118319,0.274819791,-0.036221504,-0.271497071,-0.506599724
t_d935b965-fef6-4014-9d24-97b905083613,95.57333374,1973,97.42676506,0.11376027,0.49423182,0.493554473,0.322343677,7.538664341,0.517175555,1.021236777,0.962492406,0,0.08373642,-14.47299957,0.297979802,major,0.502878606,0.033846729,149.9290009,4,0.838379502,0.236504406,-0.446599603,-0.046840515,0.348046184,0.525875688,-0.155567691,-0.094431967,-0.781762481
t_a46e4326-a79c-4158-b99b-b5194910e714,172.6533356,1968,98.16846275,0.054592427,0.360182971,0.305700272,0.43223989,5.32652235,0.811610818,0.971651018,0.170758754,0,0.630168438,-7.546999931,0.300469488,major,0.496146798,0.048130322,86.96800232,4,0.598132014,-0.14082025,-0.324850023,-0.037357826,0.289546847,0.605331242,-0.037803844,-0.194518134,-0.133517087
